District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Mannar,1,10/16/2023,10,2023,42,10/23/2023,29.75,24.5625,35.1375,28.775,31.1,31.1,15.6375,40.3,51,11.89583333,357,1071
Mannar,1,10/23/2023,10,2023,43,10/30/2023,30.525,24.225,35.75,28.3625,29.6,29.6,14.5875,39.2,53,11.84791667,358,1069
Mannar,8,10/30/2023,10,2023,44,11/6/2023,29.975,23.8375,35.5,28.3375,84.8,84.8,13.45,34.9,63,11.79791667,359,1067
Mannar,2,11/6/2023,11,2023,45,11/13/2023,29.025,24,34.3375,28.4125,73.2,73.2,15.6125,40.7,63,11.75,361,1066
Mannar,5,11/13/2023,11,2023,46,11/20/2023,28.65,24.225,34.025,28.625,93.6,93.6,15.5875,44.3,63,11.71458333,363,1066
Mannar,5,11/20/2023,11,2023,47,11/27/2023,29.4,24.0625,35.05,28.0125,95,95,15.375,41,65,11.67291667,365,1066
Mannar,15,11/27/2023,11,2023,48,12/4/2023,28.65,24.5375,32.8125,28.1125,85.2,85.2,21.375,48.2,63,11.64166667,369,1067
Mannar,10,12/4/2023,12,2023,49,12/11/2023,29.025,24.675,34.6,28.4875,43.3,43.3,18.05,48.2,63,11.61875,372,1069
Mannar,17,12/11/2023,12,2023,50,12/18/2023,28.3875,24.3875,31.75,27.5875,76.7,76.7,22.825,48.6,63,11.60833333,376,1072
Mannar,21,12/18/2023,12,2023,51,12/25/2023,28.275,24.5125,31.9625,27.7,43.6,43.6,20.4,43.2,51,11.6,379,1075
Mannar,21,12/25/2023,12,2023,52,1/1/2024,29.1,24.8625,32.5375,27.6375,14.5,14.5,23.975,55.8,51,11.60416667,382,1079
Mannar,52,1/1/2024,1,2024,1,1/8/2024,28.925,24.3375,33.2875,27.975,40,40,17.7625,41,51,11.61875,385,1083
Mannar,12,1/8/2024,1,2024,2,1/15/2024,28.9,24.025,32.2375,26.8625,27,27,20.6375,48.2,2,11.6375,388,1086
Mannar,12,1/15/2024,1,2024,3,1/22/2024,29.225,23.0375,32.9875,26.4625,8.1,8.1,18.1875,40,51,11.67083333,389,1090
Mannar,7,1/22/2024,1,2024,4,1/29/2024,30.6875,23.05,33.6625,25.75,0.6,0.6,19.775,46.1,1,11.70416667,390,1093
Mannar,11,1/29/2024,1,2024,5,2/5/2024,30.325,24.525,34.425,28.1875,12.6,12.6,20.225,46.1,51,11.74375,390,1095
Mannar,15,2/5/2024,2,2024,6,2/12/2024,32.325,23.825,34.875,26.9625,1.5,1.5,21.925,48.6,1,11.79583333,389,1097
Mannar,15,2/12/2024,2,2024,7,2/19/2024,32.8375,25.2125,35.525,28.1625,6.1,6.1,23.85,52.6,51,11.84583333,388,1099
Mannar,5,2/19/2024,2,2024,8,2/26/2024,33.375,24.625,37.575,28.15,2,2,19.725,52.2,1,11.89791667,386,1100
Mannar,2,2/26/2024,2,2024,9,3/4/2024,33.975,24.725,36.5,28.3875,0.4,0.4,25.825,54,51,11.95625,383,1100
Mannar,4,3/4/2024,3,2024,10,3/11/2024,33.45,23.525,38.15,27.05,0,0,20.9125,50,1,12.01666667,380,1101
Mannar,2,3/11/2024,3,2024,11,3/18/2024,34.6375,23.9125,38.9625,27.225,0.3,0.3,22,51.1,1,12.075,376,1101
Mannar,2,3/18/2024,3,2024,12,3/25/2024,35.1375,24.775,38.9,29.0125,5.1,5.1,24.1,55.1,51,12.12083333,372,1100
Mannar,2,3/25/2024,3,2024,13,4/1/2024,34.45,25.4,39.5,29.6875,9.8,9.8,19.475,51.8,51,12.18333333,369,1100
Mannar,3,4/1/2024,4,2024,14,4/8/2024,33.8,26.6625,39.55,31.775,4.4,4.4,17.45,44.6,51,12.25,365,1100
Mannar,4,4/8/2024,4,2024,15,4/15/2024,35.0125,26.0625,39.5625,30.975,12.2,12.2,20.675,51.5,61,12.29583333,361,1099
Mannar,4,4/8/2024,4,2024,15,4/15/2024,35.0125,26.0625,39.5625,30.975,12.2,12.2,20.675,51.5,61,12.29583333,361,1099
Mannar,9,4/15/2024,4,2024,16,4/22/2024,34.375,26.4375,39.925,31.025,6.5,6.5,19.4125,47.2,51,12.34583333,358,1099
Mannar,9,4/22/2024,4,2024,17,4/29/2024,35.65,26.8375,41.3125,31.675,6.6,6.6,18.175,44.6,51,12.40833333,355,1099
Mannar,9,4/29/2024,4,2024,18,5/6/2024,34.7,28.125,40.2375,32.775,6.1,6.1,25.325,56.9,2,12.45625,352,1100
Mannar,9,5/6/2024,5,2024,19,5/13/2024,33.575,26.8375,39.65,31.3375,43.4,43.4,19.375,52.2,51,12.50208333,351,1101
Mannar,9,5/13/2024,5,2024,20,5/20/2024,30.6625,25.9125,36.6,31.025,107.9,107.9,17.7375,47.5,63,12.54375,349,1102
Mannar,9,5/20/2024,5,2024,21,5/27/2024,30.3375,27.2125,33.025,29.4375,71.2,71.2,38.525,81.4,63,12.58125,349,1103
Mannar,9,5/27/2024,5,2024,22,6/3/2024,31.2,27.7,35.925,30.925,16.5,16.5,32.625,81.4,51,12.60833333,349,1105
Mannar,2,6/3/2024,6,2024,23,6/10/2024,30.125,26.95,33.225,29.4,17.3,17.3,34.65,69.5,51,12.62708333,349,1107
Mannar,2,6/10/2024,6,2024,24,6/17/2024,30.7625,27.925,34.0625,30.0125,3.3,3.3,34.2,70.2,51,12.64375,350,1109
Mannar,2,6/17/2024,6,2024,25,6/24/2024,30.7875,27.6125,33.6125,29.0625,3.4,3.4,36.775,75.6,51,12.64166667,352,1110
Mannar,2,6/24/2024,6,2024,26,7/1/2024,30.625,27.3125,32.975,28.8875,2.5,2.5,36.1,76,51,12.64166667,353,1112
Mannar,2,7/1/2024,7,2024,27,7/8/2024,31,27.325,34.3,29.2375,2.5,2.5,32.8875,72.4,51,12.62708333,355,1113
Mannar,8,7/8/2024,7,2024,28,7/15/2024,31.2125,27.525,34.4,29.5125,3.7,3.7,33.125,70.6,51,12.60625,357,1113
Mannar,8,7/15/2024,7,2024,29,7/22/2024,30.7625,27.5125,32.5125,29.075,2.8,2.8,36.25,70.9,1,12.575,358,1113
Matale,2,1/1/2007,1,2007,1,1/8/2007,25.625,17.675,27.725,19.2,8.5,8.5,10.825,41,3,11.70208333,380,1083
Matale,7,1/8/2007,1,2007,2,1/15/2007,25.4875,21.4,28.6375,24.6625,79.5,79.5,11.4375,43.9,51,11.71875,383,1086
Matale,7,1/15/2007,1,2007,3,1/22/2007,26.3375,19.675,28.725,22.225,11.5,11.5,12.9375,39.2,3,11.74375,385,1089
Matale,4,1/22/2007,1,2007,4,1/29/2007,25.9875,19.5,28.625,21.8875,38.8,38.8,13.3125,49.7,51,11.775,386,1092
Matale,4,1/29/2007,1,2007,5,2/5/2007,26.8375,20.1375,30.2125,22.7125,10.4,10.4,12.6125,49.7,51,11.81458333,386,1094
Matale,2,2/5/2007,2,2007,6,2/12/2007,27.9875,19.025,31.3625,21.4125,5.1,5.1,10.475,41,3,11.84791667,385,1096
Matale,4,2/12/2007,2,2007,7,2/19/2007,29.275,20.85,33.4625,24.15,9.1,9.1,7.7875,46.4,2,11.88958333,384,1097
Matale,0,2/19/2007,2,2007,8,2/26/2007,27.2125,20.275,29.5375,22.775,23.5,23.5,12.1375,47.5,51,11.93541667,382,1098
Matale,1,2/26/2007,2,2007,9,3/5/2007,29.5875,20.2875,34.0625,23.45,11.1,11.1,9.275,34.6,61,11.98333333,380,1099
Matale,1,3/5/2007,3,2007,10,3/12/2007,30.3625,18.55,33.3125,20.75,1.7,1.7,11.075,39.6,3,12.03333333,377,1099
Matale,1,3/12/2007,3,2007,11,3/19/2007,31.0875,21.2,34.3625,24.5375,7.6,7.6,11,36,53,12.07708333,373,1098
Matale,1,3/19/2007,3,2007,12,3/26/2007,33.0875,20.0625,35.25,22.8625,0,0,10.625,34.6,1,12.125,370,1097
Matale,0,3/26/2007,3,2007,13,4/2/2007,33.2125,21.6625,35.9375,24.8,3.9,3.9,11.6625,39.2,0,12.17083333,366,1097
Matale,0,4/2/2007,4,2007,14,4/9/2007,30.1625,22.85,34.25,27.05,45.5,45.5,10.2625,43.9,51,12.22291667,363,1096
Matale,1,4/9/2007,4,2007,15,4/16/2007,26.9875,21.975,32.475,26.0875,130.9,130.9,6.275,31.3,63,12.26875,359,1096
Matale,0,4/16/2007,4,2007,16,4/23/2007,29.3125,21.8,35.7125,25.8625,23.9,23.9,6.225,25.6,63,12.32083333,356,1096
Matale,0,4/23/2007,4,2007,17,4/30/2007,29.4875,21.6625,36.525,25.575,50.4,50.4,5.95,29.9,63,12.36458333,354,1096
Matale,0,4/30/2007,4,2007,18,5/7/2007,29.0125,22.75,34.8125,26.5,10,10,13.0875,54.4,51,12.4,352,1096
Matale,0,5/7/2007,5,2007,19,5/14/2007,28.725,23.675,32.3875,26.8875,0.7,0.7,22.125,72.7,2,12.43541667,350,1096
Matale,0,5/14/2007,5,2007,20,5/21/2007,30,23.0625,33.6875,25.6625,3.1,3.1,17.25,63.4,1,12.47083333,349,1097
Matale,2,5/21/2007,5,2007,21,5/28/2007,29.975,23.125,34.9,26.95,14.1,14.1,13.2,64.4,53,12.49791667,349,1098
Matale,0,5/28/2007,5,2007,22,6/4/2007,29.65,22.7375,33.775,25.7375,8.4,8.4,16.5625,64.4,53,12.525,349,1100
Matale,1,6/4/2007,6,2007,23,6/11/2007,29.1625,23.4125,32.8375,26.725,12.3,12.3,18.6375,70.9,53,12.54375,349,1102
Matale,2,6/11/2007,6,2007,24,6/18/2007,27.1625,22.6625,30.0375,25.5125,37.5,37.5,20.7625,70.2,53,12.55625,350,1104
Matale,0,6/18/2007,6,2007,25,6/25/2007,26.8625,22.0875,30.125,24.6875,35.2,35.2,19.75,84.6,61,12.55625,352,1105
Matale,1,6/25/2007,6,2007,26,7/2/2007,28.225,22.9,31.8625,25.875,6.9,6.9,19.2625,70.2,51,12.55208333,353,1106
Matale,0,7/2/2007,7,2007,27,7/9/2007,28.5125,22.8625,31.0625,25.3875,2.3,2.3,24.6125,79.9,51,12.54166667,355,1107
Matale,3,7/9/2007,7,2007,28,7/16/2007,28.1125,22.725,30.4125,25.2125,3.5,3.5,24.775,78.8,51,12.525,356,1108
Matale,0,7/16/2007,7,2007,29,7/23/2007,26.8125,22.125,30.35,24.9375,43.7,43.7,17.675,73.4,51,12.5,358,1108
Matale,1,7/23/2007,7,2007,30,7/30/2007,26.7125,21.8375,29.55,24.4375,23.3,23.3,17.125,64.4,3,12.47291667,359,1107
Matale,3,7/30/2007,7,2007,31,8/6/2007,27.7875,22.25,30.2625,24.725,1,1,20.2375,66.6,2,12.44166667,360,1106
Matale,1,8/6/2007,8,2007,32,8/13/2007,28.375,22.575,30.7375,25.075,5.1,5.1,23.425,74.2,51,12.39583333,360,1104
Matale,4,8/13/2007,8,2007,33,8/20/2007,28.975,22.35,32.0125,24.8875,3.5,3.5,19.75,67,51,12.35625,360,1102
Matale,0,8/20/2007,8,2007,34,8/27/2007,28.425,22.5,31.5125,25.225,8.1,8.1,19.4375,66.2,51,12.31875,360,1099
Matale,2,8/27/2007,8,2007,35,9/3/2007,27.8375,22.4375,30.6625,24.95,21.3,21.3,19.125,70.6,51,12.27291667,359,1096
Matale,1,9/3/2007,9,2007,36,9/10/2007,28.55,22.1125,32.9625,25.2,44.4,44.4,14.8625,69.5,51,12.225,358,1092
Matale,1,9/10/2007,9,2007,37,9/17/2007,27.5625,22.2,31.1125,25.1375,10.3,10.3,19.6375,74.5,51,12.17708333,357,1088
Matale,0,9/17/2007,9,2007,38,9/24/2007,26.6875,22.2875,29.1125,24.75,10.3,10.3,24.725,76.3,51,12.13125,356,1084
Matale,0,9/24/2007,9,2007,39,10/1/2007,28.5,22.425,31.4375,25.2,5,5,19.9875,70.2,53,12.08333333,355,1080
Matale,4,10/1/2007,10,2007,40,10/8/2007,27.15,22.4125,29.75,24.9125,8.7,8.7,23.225,78.5,51,12.03541667,354,1077
Matale,1,10/8/2007,10,2007,41,10/15/2007,27.8625,21.425,32.7375,24.675,62.4,62.4,11.2125,66.2,63,11.99166667,354,1073
Matale,0,10/15/2007,10,2007,42,10/22/2007,26.6125,21.15,30.8625,24.5,79,79,9.9125,49.7,61,11.94375,354,1070
Matale,1,10/22/2007,10,2007,43,10/29/2007,26.325,21.1625,30.1875,24.3625,64.5,64.5,12.975,69.5,61,11.9,354,1068
Matale,2,10/29/2007,10,2007,44,11/5/2007,27.4875,21.3375,32.1875,24.75,59.8,59.8,11.125,69.5,63,11.85625,355,1066
Matale,1,11/5/2007,11,2007,45,11/12/2007,27.4,20.75,32.65,24.3,76.8,76.8,7.55,27,63,11.81666667,356,1065
Matale,3,11/12/2007,11,2007,46,11/19/2007,27.6125,19.3375,31.725,22.025,24.7,24.7,8.6,32,3,11.77916667,358,1065
Matale,1,11/19/2007,11,2007,47,11/26/2007,27.2875,20.6125,31.75,24.0875,45.1,45.1,8.675,34.9,61,11.75208333,360,1065
Matale,3,11/26/2007,11,2007,48,12/3/2007,27.325,19.675,30.9,22.375,7.7,7.7,11.15,42.8,51,11.72708333,363,1067
Matale,8,12/3/2007,12,2007,49,12/10/2007,26.675,21.05,29.7,23.9125,22.2,22.2,14.2375,53.3,51,11.70416667,367,1069
Matale,4,12/10/2007,12,2007,50,12/17/2007,25.475,21.2375,29.225,24.925,114.3,114.3,9.575,36,63,11.69375,370,1072
Matale,1,12/17/2007,12,2007,51,12/24/2007,25.675,21.225,29.7,24.7625,74.8,74.8,9.05,43.2,63,11.69166667,374,1075
Matale,3,12/24/2007,12,2007,52,12/31/2007,26.5125,17.7125,29.725,19.7125,2,2,8.3875,32.4,3,11.69166667,377,1079
Matale,3,12/31/2007,12,2007,1,1/7/2008,25.3,20.2875,28.525,23.3375,69.6,69.6,10.325,39.6,51,11.70208333,380,1082
Matale,1,1/7/2008,1,2008,2,1/14/2008,24.6875,21.0375,28.7125,24.3125,80.4,80.4,9.5375,34.9,61,11.71458333,383,1086
Matale,2,1/14/2008,1,2008,3,1/21/2008,26.05,18.6625,28.7875,20.8125,49.9,49.9,11.9,45.7,51,11.73958333,384,1089
Matale,2,1/21/2008,1,2008,4,1/28/2008,27.1375,20.225,31.15,23.325,53.2,53.2,9,37.4,3,11.76875,386,1092
Matale,1,1/28/2008,1,2008,5,2/4/2008,28.15,20.1625,32.675,23.3625,2.4,2.4,8.1875,37.1,3,11.80833333,386,1094
Matale,1,2/4/2008,2,2008,6,2/11/2008,27.5,20.3,32.025,23.625,54.4,54.4,7.9375,35.3,61,11.84375,385,1096
Matale,2,2/11/2008,2,2008,7,2/18/2008,27.4375,20.5875,31.7875,23.6,14.3,14.3,11.7125,38.9,51,11.88333333,384,1097
Matale,3,2/18/2008,2,2008,8,2/25/2008,27.6625,17.6125,31.75,19.5375,4.6,4.6,9.75,33.8,51,11.92708333,382,1098
Matale,3,2/25/2008,2,2008,9,3/3/2008,27.175,19.1625,31.6125,21.95,69.8,69.8,9.45,40.7,63,11.975,380,1099
Matale,2,3/3/2008,3,2008,10,3/10/2008,26.9875,20.3375,31.6375,23.4875,84.1,84.1,10.35,40.7,63,12.025,377,1099
Matale,1,3/10/2008,3,2008,11,3/17/2008,26.6125,20.95,31.7875,24.7125,162,162,8.7625,38.2,61,12.0625,374,1098
Matale,2,3/17/2008,3,2008,12,3/24/2008,27.625,21.2875,33.5375,25.2,76,76,7.025,38.2,63,12.11666667,371,1098
Matale,2,3/24/2008,3,2008,13,3/31/2008,28.3875,21.0125,34.6,24.5625,13.2,13.2,6.7125,28.8,53,12.16041667,367,1097
Matale,3,3/31/2008,3,2008,14,4/7/2008,28.575,20.7,34.725,24.1,32.6,32.6,7.6,34.6,51,12.20833333,364,1096
Matale,2,4/7/2008,4,2008,15,4/14/2008,27.7375,21.1,33.25,24.85,66.6,66.6,6.8,34.6,61,12.25833333,360,1096
Matale,4,4/14/2008,4,2008,16,4/21/2008,29.275,21.125,36.075,24.75,11.3,11.3,6.1,25.6,51,12.31041667,357,1096
Matale,4,4/21/2008,4,2008,17,4/28/2008,28.6,21.625,34.625,25.2375,25.6,25.6,8.9125,54,3,12.35625,354,1096
Matale,3,4/28/2008,4,2008,18,5/5/2008,28.3375,22.95,32.7375,26.275,1.2,1.2,18.4875,59.4,51,12.39375,352,1096
Matale,1,5/5/2008,5,2008,19,5/12/2008,28.625,22.55,33.1625,25.7125,4.3,4.3,16.9625,54.7,53,12.43125,350,1096
Matale,0,5/12/2008,5,2008,20,5/19/2008,28.7625,22.8875,32.4375,25.8125,4.4,4.4,20.5125,61.9,53,12.46666667,349,1097
Matale,1,5/19/2008,5,2008,21,5/26/2008,29.3125,22.525,33.6,25.925,11.6,11.6,14.7,52.9,53,12.49375,349,1098
Matale,4,5/26/2008,5,2008,22,6/2/2008,28.875,22.5875,32.6125,25.8125,10.9,10.9,17.95,61.9,53,12.52083333,349,1100
Matale,1,6/2/2008,6,2008,23,6/9/2008,28.3625,22.675,31.8375,25.7,19.3,19.3,18.75,71.6,55,12.53958333,349,1101
Matale,1,6/9/2008,6,2008,24,6/16/2008,28.55,22.9375,30.9625,25.5875,5.2,5.2,20.75,74.2,51,12.55416667,350,1103
Matale,0,6/16/2008,6,2008,25,6/23/2008,28.9375,22.875,31.8,25.3875,6.4,6.4,20.9375,71.6,53,12.55833333,351,1105
Matale,3,6/23/2008,6,2008,26,6/30/2008,28.2375,22.775,30.525,25.1875,7.5,7.5,22.475,72.7,51,12.55416667,353,1106
Matale,0,6/30/2008,6,2008,27,7/7/2008,29.2375,22.6125,32.2375,25.1625,7.3,7.3,19.4875,71.6,51,12.54583333,355,1107
Matale,2,7/7/2008,7,2008,28,7/14/2008,29,22.7,31.6125,25.125,7.9,7.9,20.2625,71.6,51,12.52916667,356,1108
Matale,4,7/14/2008,7,2008,29,7/21/2008,28.2,22.4125,30.6,24.9625,6.8,6.8,20.4875,72.7,51,12.50416667,358,1108
Matale,3,7/21/2008,7,2008,30,7/28/2008,27.4125,22.375,29.625,24.6375,8.3,8.3,23.4875,82.4,51,12.47708333,359,1107
Matale,1,7/28/2008,7,2008,31,8/4/2008,28.5125,22.5875,31.3375,24.875,6.5,6.5,20.925,82.4,51,12.44375,360,1106
Matale,2,8/4/2008,8,2008,32,8/11/2008,28.6625,22.5,30.8625,24.5125,3.6,3.6,23.225,79.6,51,12.40625,360,1105
Matale,2,8/11/2008,8,2008,33,8/18/2008,28.975,22.4,31.6625,24.775,7,7,19.0375,70.6,53,12.36458333,360,1102
Matale,4,8/18/2008,8,2008,34,8/25/2008,29.925,22.2625,33.25,24.8125,14.1,14.1,16.6,64.1,53,12.32916667,360,1099
Matale,1,8/25/2008,8,2008,35,9/1/2008,27.9125,21.5625,31.7,24.75,64.6,64.6,12.2875,52.9,61,12.27916667,359,1096
Matale,2,9/1/2008,9,2008,36,9/8/2008,27.8375,21.45,31.3125,24.1875,11.6,11.6,15.775,65.5,53,12.23541667,358,1092
Matale,6,9/8/2008,9,2008,37,9/15/2008,28.225,22.2375,30.8625,24.5875,6,6,22.0125,78.1,53,12.18541667,357,1089
Matale,14,9/15/2008,9,2008,38,9/22/2008,30.2875,21.85,33.4,24.45,0.9,0.9,17.3625,60.8,1,12.13958333,356,1085
Matale,3,9/22/2008,9,2008,39,9/29/2008,30.9875,22.275,34.0375,25.0625,2.7,2.7,15.875,59.8,51,12.08958333,355,1081
Matale,5,9/29/2008,9,2008,40,10/6/2008,31.65,21.5125,35.375,24.175,3.8,3.8,10.6375,46.1,51,12.04166667,355,1077
Matale,7,10/6/2008,10,2008,41,10/13/2008,29.875,21.8875,34.9625,25.8625,64.3,64.3,7.25,35.6,53,11.99583333,354,1074
Matale,2,10/13/2008,10,2008,42,10/20/2008,27.95,21.925,33.225,26.3375,89.7,89.7,8.7625,35.6,63,11.95,354,1071
Matale,5,10/20/2008,10,2008,43,10/27/2008,26.3625,22.1875,29.625,25.525,23,23,17.3875,64.1,51,11.91041667,354,1068
Matale,0,10/27/2008,10,2008,44,11/3/2008,28.2375,20.3,31.85,23.175,4.1,4.1,10.275,57.2,51,11.86458333,354,1066
Matale,3,11/3/2008,11,2008,45,11/10/2008,29.3375,20.5625,32.975,23.675,17.2,17.2,8.425,34.2,3,11.82291667,356,1065
Matale,1,11/10/2008,11,2008,46,11/17/2008,27.4,20.85,31.5,24.2625,53.6,53.6,9.3,37.4,63,11.78541667,357,1065
Matale,7,11/17/2008,11,2008,47,11/24/2008,26.7375,21.5125,31.325,25.45,76.4,76.4,7.9,36,63,11.75625,360,1065
Matale,8,11/24/2008,11,2008,48,12/1/2008,26.8375,21.575,31.2,24.8875,73.9,73.9,11.3125,72.4,51,11.72916667,363,1066
Matale,5,12/1/2008,12,2008,49,12/8/2008,26.1625,20.5375,30.5625,23.8,88,88,8.125,33.1,51,11.70625,366,1068
Matale,4,12/8/2008,12,2008,50,12/15/2008,26.9,20.6125,31.3875,23.9625,43.3,43.3,8.9625,33.1,61,11.69166667,370,1071
Matale,20,12/15/2008,12,2008,51,12/22/2008,25.6625,20.35,28.9125,23.175,82.3,82.3,10.8125,47.2,51,11.68541667,373,1074
Matale,4,12/22/2008,12,2008,52,12/29/2008,26.1,18.9625,28.975,21.4,11.4,11.4,10.9625,41.8,51,11.6875,376,1078
Matale,21,12/29/2008,12,2008,1,1/5/2009,26.175,17.525,28.15,19,2.8,2.8,11.3,37.4,51,11.69791667,379,1081
Matale,9,1/5/2009,1,2009,2,1/12/2009,25.775,20.35,28.7,22.9875,65.2,65.2,10.8375,41,51,11.71666667,382,1085
Matale,3,1/12/2009,1,2009,3,1/19/2009,25.9375,19.5625,28.0625,21.8,20.6,20.6,14.8875,51.1,51,11.73541667,384,1088
Matale,20,1/19/2009,1,2009,4,1/26/2009,26.0125,18.475,28.375,20.5,59.4,59.4,10.925,37.4,3,11.76458333,385,1091
Matale,6,1/26/2009,1,2009,5,2/2/2009,27.175,18.3875,31.2875,20.5125,19.1,19.1,10.125,38.5,2,11.80208333,386,1094
Matale,13,2/2/2009,2,2009,6,2/9/2009,26.925,16.6375,29.4875,17.7,0,0,10.7375,39.6,2,11.83333333,386,1096
Matale,8,2/9/2009,2,2009,7,2/16/2009,28.6,17.2875,31.1625,18.85,0,0,8.7375,33.8,3,11.87708333,384,1097
Matale,8,2/16/2009,2,2009,8,2/23/2009,28.4625,20.05,31.6625,22.625,12.5,12.5,12.725,44.3,51,11.91875,383,1098
Matale,9,2/23/2009,2,2009,9,3/2/2009,31.5125,20.4125,35.0875,23.275,4.6,4.6,10.2375,38.2,0,11.96666667,381,1099
Matale,9,3/2/2009,3,2009,10,3/9/2009,31.2,20.725,34.275,22.6125,78.7,78.7,9.0625,38.2,1,12.01458333,378,1099
Matale,19,3/9/2009,3,2009,11,3/16/2009,28.4625,21.0875,33.8625,24.7,125.2,125.2,8.075,36,63,12.05833333,375,1098
Matale,18,3/16/2009,3,2009,12,3/23/2009,29.6375,20.9875,35.05,24.5875,5.4,5.4,6.3625,30.2,1,12.10833333,371,1098
Matale,14,3/23/2009,3,2009,13,3/30/2009,29.425,21.1,34.9625,24.8875,47.5,47.5,7.1625,30.2,63,12.15416667,368,1097
Matale,20,3/30/2009,3,2009,14,4/6/2009,29.575,21.3625,35.2125,25.1875,25.4,25.4,9.85,42.1,61,12.20416667,364,1096
Matale,6,4/6/2009,4,2009,15,4/13/2009,28.475,21.9625,33.9625,26.05,41.2,41.2,7.975,38.5,63,12.25,361,1096
Matale,11,4/13/2009,4,2009,16,4/20/2009,29.9,22.7625,35.7375,26.6,5,5,10.9125,44.6,2,12.30416667,357,1096
Matale,18,4/20/2009,4,2009,17,4/27/2009,30.5125,22.7875,35.7375,26.6875,4,4,9.7,41,3,12.34791667,355,1096
Matale,14,4/27/2009,4,2009,18,5/4/2009,31.375,23.175,35.925,27.0625,2.1,2.1,11.7125,51.1,51,12.38541667,352,1096
Matale,7,5/4/2009,5,2009,19,5/11/2009,31.3375,23.325,36.025,27.175,9.2,9.2,12.45,49.3,53,12.42291667,350,1096
Matale,9,5/11/2009,5,2009,20,5/18/2009,30.7625,23.7,35.325,27.5625,12.9,12.9,15.225,55.1,51,12.46041667,349,1097
Matale,17,5/18/2009,5,2009,21,5/25/2009,27.8,23.05,30.475,25.825,15,15,23.65,76.7,53,12.49166667,349,1098
Matale,40,5/25/2009,5,2009,22,6/1/2009,28.8625,23.4,31.575,26.35,7,7,23.9,76.7,53,12.51666667,349,1100
Matale,34,6/1/2009,6,2009,23,6/8/2009,28.7625,23.025,30.85,25.7375,4.1,4.1,25.3,80.3,2,12.5375,349,1101
Matale,93,6/8/2009,6,2009,24,6/15/2009,28.9125,22.9,31.2125,25.5,3.2,3.2,23.8375,74.9,51,12.55,350,1103
Matale,130,6/15/2009,6,2009,25,6/22/2009,28.925,22.8125,30.8625,25.5375,4.2,4.2,24.15,77.4,51,12.55625,351,1105
Matale,95,6/22/2009,6,2009,26,6/29/2009,28.5125,22.725,30.5125,25.3,4.4,4.4,24.6,81.7,51,12.55833333,353,1106
Matale,87,6/29/2009,6,2009,27,7/6/2009,27.6375,22.2875,29.3625,24.7375,5.8,5.8,24.6875,76.3,51,12.54791667,354,1107
Matale,123,7/6/2009,7,2009,28,7/13/2009,29.225,22.875,31.4,25.2125,3.4,3.4,23.25,78.5,51,12.525,356,1108
Matale,46,7/13/2009,7,2009,29,7/20/2009,28.8125,22.8375,30.35,25.0375,9.3,9.3,25.275,78.8,2,12.50416667,357,1108
Matale,92,7/20/2009,7,2009,30,7/27/2009,29.6625,22.85,32.275,25.35,3.3,3.3,21.525,78.8,51,12.48333333,359,1108
Matale,77,7/27/2009,7,2009,31,8/3/2009,28.9125,22.55,31.2125,25.0875,12.4,12.4,21.425,73.4,51,12.45,360,1107
Matale,71,8/3/2009,8,2009,32,8/10/2009,28.6125,22.675,30.8625,25.175,7.5,7.5,23.8875,76.7,51,12.41458333,360,1105
Matale,65,8/10/2009,8,2009,33,8/17/2009,29.175,22.875,32.8375,25.925,39.8,39.8,16.525,68.8,51,12.36875,361,1103
Matale,40,8/17/2009,8,2009,34,8/24/2009,27.8125,21.775,32.125,25.125,43.2,43.2,12.3375,60.5,51,12.33541667,360,1100
Matale,19,8/24/2009,8,2009,35,8/31/2009,27.775,22.3125,30.5375,24.8875,6.4,6.4,22.0125,67.3,51,12.28541667,359,1097
Matale,20,8/31/2009,8,2009,36,9/7/2009,26.975,22.2375,29.1625,24.3875,11.3,11.3,25.7625,85.3,51,12.24166667,359,1093
Matale,32,9/7/2009,9,2009,37,9/14/2009,29.0875,22.425,32.325,25.075,2.5,2.5,19.225,79.9,51,12.19583333,358,1089
Matale,16,9/14/2009,9,2009,38,9/21/2009,29.0875,22.6125,32.0875,25.4125,10.7,10.7,19.575,62.3,51,12.14791667,357,1085
Matale,34,9/21/2009,9,2009,39,9/28/2009,29.45,22.7,32.15,25.375,7.3,7.3,20.5875,72.4,51,12.1,356,1082
Matale,22,9/28/2009,9,2009,40,10/5/2009,27.6625,22.5125,29.2875,24.5625,17.5,17.5,26.5875,93.2,53,12.05,355,1078
Matale,63,10/5/2009,10,2009,41,10/12/2009,30.1,22.0875,33.65,24.675,41.2,41.2,16.0625,67,51,12.00208333,354,1074
Matale,74,10/12/2009,10,2009,42,10/19/2009,28.9375,21.4875,34.875,25.3875,124.7,124.7,6.9375,28.1,65,11.96041667,354,1071
Matale,48,10/19/2009,10,2009,43,10/26/2009,29.4125,20.65,34.6625,23.875,42.9,42.9,7.6125,27.7,51,11.91458333,354,1068
